testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
static1cachedl2dl2512161lcacheil1il1102481lbpredbimod,milc,0.0363,100,6887.0523416
static1cachedl2dl2512161lcacheil1il1102481lbpredbimod,equake,0.0504,100,4960.31746032
static1cachedl2dl28192161lcacheil1il1102481lbpredbimod,bzip2,0.1686,100,1482.7995255
static1cachedl2dl28192161lcacheil1il1102481lbpredbimod,hmmer,0.6677,100,374.419649543
static1cachedl2dl28192161lcacheil1il1102481lbpredbimod,mcf,0.3974,100,629.089079014
static1cachedl2dl28192161lcacheil1il1102481lbpredbimod,sjeng,0.3196,100,782.227784731
static1cachedl2dl28192161lcacheil1il1102481lbpredbimod,milc,0.5005,100,499.5004995
static1cachedl2dl28192161lcacheil1il1102481lbpredbimod,equake,0.3153,100,792.895654932
static4cachedl2dl265536161lcacheil1il151282lbpredbimod,bzip2,0.2914,145,1243.99450927
static4cachedl2dl265536161lcacheil1il151282lbpredbimod,hmmer,0.6634,145,546.427494724
static4cachedl2dl265536161lcacheil1il151282lbpredbimod,mcf,0.3784,145,957.980972516
